Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15403.0,492,2,170.88,1,2,1,121,Lost Customers
15404.0,376,1,257.06,2,1,2,212,Lost Customers
15405.0,189,2,659.84,3,2,3,323,Lost Customers
15406.0,18,6,891.77,5,4,3,543,Loyal Customers
15407.0,34,4,1046.74,4,3,3,433,Loyal Customers
15408.0,264,1,267.18,2,1,2,212,Lost Customers
15409.0,702,2,117.2,1,2,1,121,Lost Customers
15410.0,84,10,4685.72,3,5,5,355,Loyal Customers
15411.0,26,5,1336.43,4,4,4,444,Champions
15412.0,171,1,190.53,3,1,1,311,Lost Customers
15413.0,430,7,-2531.3799999999997,1,4,1,141,At Risk
15414.0,10,3,774.9000000000001,5,3,3,533,Loyal Customers
15415.0,313,1,559.61,2,1,2,212,Lost Customers
15416.0,65,9,4554.65,3,4,5,345,Loyal Customers
15417.0,85,1,508.8,3,1,2,312,Lost Customers
15418.0,425,2,449.42,1,2,2,122,Lost Customers
15419.0,25,1,135.86,4,1,1,411,Recent Customers
15420.0,434,6,743.0,1,4,3,143,At Risk
15421.0,59,10,3805.34,3,5,5,355,Loyal Customers
15422.0,323,8,1615.02,2,4,4,244,At Risk
15423.0,38,4,219.14,4,3,1,431,Loyal Customers
15424.0,254,3,597.78,2,3,3,233,At Risk
15425.0,400,4,1941.1200000000001,2,3,4,234,At Risk
15426.0,19,11,2138.86,4,5,4,454,Champions
15427.0,33,3,1430.54,4,3,4,434,Loyal Customers
15428.0,15,4,762.75,5,3,3,533,Loyal Customers
15429.0,27,3,364.90000000000003,4,3,2,432,Loyal Customers
15430.0,468,3,903.75,1,3,3,133,At Risk
15431.0,503,1,153.24,1,1,1,111,Lost Customers
15432.0,23,4,301.26,4,3,2,432,Loyal Customers
15433.0,79,3,417.87,3,3,2,332,Loyal Customers
15434.0,8,13,2517.11,5,5,4,554,Champions
15435.0,22,1,149.29,4,1,1,411,Recent Customers
15436.0,12,3,1067.75,5,3,3,533,Loyal Customers
15437.0,262,2,393.45,2,2,2,222,Lost Customers
15438.0,131,1,156.57999999999998,3,1,1,311,Lost Customers
15439.0,405,4,1269.05,2,3,4,234,At Risk
15440.0,55,3,383.68,4,3,2,432,Loyal Customers
15441.0,396,3,1254.21,2,3,4,234,At Risk
15442.0,249,1,594.0,2,1,3,213,Lost Customers
15443.0,2,16,5054.44,5,5,5,555,Champions
15444.0,9,2,1411.21,5,2,4,524,Recent Customers
15445.0,264,2,284.5,2,2,2,222,Lost Customers
15446.0,377,5,391.65,2,4,2,242,At Risk
15447.0,331,6,484.93,2,4,2,242,At Risk
15448.0,313,2,788.81,2,2,3,223,Lost Customers
15449.0,26,5,971.22,4,4,3,443,Loyal Customers
15450.0,30,1,429.84,4,1,2,412,Recent Customers
15451.0,434,2,226.86,1,2,1,121,Lost Customers
15452.0,30,6,1785.1100000000001,4,4,4,444,Champions
15453.0,2,7,1371.77,5,4,4,544,Champions
15454.0,362,2,305.99,2,2,2,222,Lost Customers
15455.0,598,1,38.25,1,1,1,111,Lost Customers
15456.0,283,10,2091.52,2,5,4,254,At Risk
15457.0,262,1,237.07,2,1,1,211,Lost Customers
15458.0,25,2,370.43999999999994,4,2,2,422,Recent Customers
15459.0,417,2,202.82999999999998,1,2,1,121,Lost Customers
15460.0,354,1,214.26,2,1,1,211,Lost Customers
15461.0,461,3,391.29999999999995,1,3,2,132,At Risk
15462.0,94,4,737.05,3,3,3,333,Loyal Customers
15463.0,29,1,126.14,4,1,1,411,Recent Customers
15464.0,338,1,1044.65,2,1,3,213,Lost Customers
15465.0,20,39,11670.9,4,5,5,455,Champions
15466.0,85,4,1560.46,3,3,4,334,Loyal Customers
15467.0,9,4,511.88,5,3,2,532,Loyal Customers
15468.0,35,7,1387.48,4,4,4,444,Champions
15469.0,43,6,834.4,4,4,3,443,Loyal Customers
15470.0,576,1,63.419999999999995,1,1,1,111,Lost Customers
15471.0,2,3,1292.01,5,3,4,534,Loyal Customers
15472.0,113,1,371.56,3,1,2,312,Lost Customers
15473.0,14,11,1740.0,5,5,4,554,Champions
15474.0,596,1,150.35,1,1,1,111,Lost Customers
15475.0,77,1,454.10999999999996,3,1,2,312,Lost Customers
15476.0,380,5,2180.28,2,4,4,244,At Risk
15477.0,650,1,368.4,1,1,2,112,Lost Customers
15478.0,40,3,1983.48,4,3,4,434,Loyal Customers
15479.0,733,1,147.4,1,1,1,111,Lost Customers
15480.0,116,7,3592.25,3,4,5,345,Loyal Customers
15481.0,401,1,1993.34,2,1,4,214,Lost Customers
15482.0,16,24,7932.63,5,5,5,555,Champions
15483.0,161,10,817.8199999999999,3,5,3,353,Loyal Customers
15484.0,1,7,4620.9,5,4,5,545,Champions
15485.0,30,8,4663.92,4,4,5,445,Champions
15486.0,527,1,102.0,1,1,1,111,Lost Customers
15487.0,680,1,231.32,1,1,1,111,Lost Customers
15488.0,93,5,431.92,3,4,2,342,Loyal Customers
15489.0,23,12,2327.36,4,5,4,454,Champions
15490.0,430,2,181.35,1,2,1,121,Lost Customers
15491.0,95,7,3090.85,3,4,5,345,Loyal Customers
15492.0,28,2,659.4599999999999,4,2,3,423,Recent Customers
15493.0,33,11,4087.13,4,5,5,455,Champions
15494.0,21,6,3693.5,4,4,5,445,Champions
15495.0,379,1,246.5,2,1,1,211,Lost Customers
15496.0,631,1,146.14000000000001,1,1,1,111,Lost Customers
15497.0,18,11,8643.46,5,5,5,555,Champions
15498.0,1,55,23075.09,5,5,5,555,Champions
15499.0,724,1,158.65,1,1,1,111,Lost Customers
15500.0,8,4,1131.56,5,3,3,533,Loyal Customers
15501.0,405,2,399.95,2,2,2,222,Lost Customers
15502.0,16,27,8069.33,5,5,5,555,Champions
15503.0,363,2,257.3,2,2,2,222,Lost Customers
15504.0,81,5,392.75,3,4,2,342,Loyal Customers
15505.0,53,7,3497.14,4,4,5,445,Champions
15506.0,23,6,2030.33,4,4,4,444,Champions
15507.0,172,1,475.86,3,1,2,312,Lost Customers
15508.0,189,6,1000.27,3,4,3,343,Loyal Customers
15509.0,380,1,152.41,2,1,1,211,Lost Customers
15510.0,331,1,250.0,2,1,1,211,Lost Customers
15511.0,12,5,900.53,5,4,3,543,Loyal Customers
15512.0,156,4,331.58,3,3,2,332,Loyal Customers
15513.0,31,41,25950.95,4,5,5,455,Champions
15514.0,12,20,5275.79,5,5,5,555,Champions
15515.0,387,1,171.81,2,1,1,211,Lost Customers
15516.0,45,3,62.43,4,3,1,431,Loyal Customers
15517.0,233,1,267.03,2,1,2,212,Lost Customers
15518.0,64,23,4074.83,3,5,5,355,Loyal Customers
15519.0,383,2,344.61,2,2,2,222,Lost Customers
15520.0,2,1,343.5,5,1,2,512,Recent Customers
15521.0,36,24,6665.99,4,5,5,455,Champions
15522.0,33,2,397.99,4,2,2,422,Recent Customers
15523.0,84,18,17119.24,3,5,5,355,Loyal Customers
15524.0,25,2,591.4,4,2,3,423,Recent Customers
15525.0,2,5,875.3199999999999,5,4,3,543,Loyal Customers
15526.0,33,2,148.44,4,2,1,421,Recent Customers
15527.0,19,31,5021.03,4,5,5,455,Champions
15528.0,254,1,229.33,2,1,1,211,Lost Customers
15529.0,23,13,4756.21,4,5,5,455,Champions
15530.0,22,5,1808.68,4,4,4,444,Champions
15531.0,8,2,1972.39,5,2,4,524,Recent Customers
15532.0,25,12,3675.0,4,5,5,455,Champions
15533.0,19,5,746.92,4,4,3,443,Loyal Customers
15534.0,726,1,162.25,1,1,1,111,Lost Customers
15535.0,173,10,955.12,3,5,3,353,Loyal Customers
15536.0,409,1,259.09,2,1,2,212,Lost Customers
15537.0,163,1,110.92,3,1,1,311,Lost Customers
15538.0,538,11,3036.1,1,5,5,155,At Risk
15539.0,7,1,538.46,5,1,2,512,Recent Customers
15540.0,11,2,460.68,5,2,2,522,Recent Customers
15541.0,114,1,85.13000000000001,3,1,1,311,Lost Customers
15542.0,512,4,833.16,1,3,3,133,At Risk
15543.0,288,2,242.26,2,2,1,221,Lost Customers
15544.0,9,26,7779.58,5,5,5,555,Champions
15545.0,54,2,288.96999999999997,4,2,2,422,Recent Customers
15546.0,607,3,539.5500000000001,1,3,2,132,At Risk
15547.0,7,28,10043.55,5,5,5,555,Champions
15548.0,596,1,158.09,1,1,1,111,Lost Customers
15549.0,77,9,2296.66,3,4,4,344,Loyal Customers
15550.0,4,14,1987.8500000000001,5,5,4,554,Champions
15551.0,37,9,1629.01,4,4,4,444,Champions
15552.0,217,2,252.52,2,2,1,221,Lost Customers
15553.0,60,1,428.93,3,1,2,312,Lost Customers
15554.0,278,1,217.2,2,1,1,211,Lost Customers
15555.0,12,46,10875.64,5,5,5,555,Champions
15556.0,24,1,279.77,4,1,2,412,Recent Customers
15557.0,29,1,468.91,4,1,2,412,Recent Customers
15558.0,639,2,131.88,1,2,1,121,Lost Customers
15559.0,568,1,1109.4,1,1,3,113,Lost Customers
15560.0,398,2,153.52,2,2,1,221,Lost Customers
15561.0,12,9,1856.54,5,4,4,544,Champions
15562.0,352,3,671.4300000000001,2,3,3,233,At Risk
15563.0,9,11,2773.67,5,5,4,554,Champions
15564.0,463,2,70.74000000000001,1,2,1,121,Lost Customers
15565.0,50,2,173.16,4,2,1,421,Recent Customers
15566.0,393,2,227.87,2,2,1,221,Lost Customers
15567.0,19,1,186.01,4,1,1,411,Recent Customers
15568.0,3,3,758.29,5,3,3,533,Loyal Customers
15569.0,104,10,3583.45,3,5,5,355,Loyal Customers
15570.0,7,27,8672.44,5,5,5,555,Champions
15571.0,12,14,3892.35,5,5,5,555,Champions
15572.0,5,10,3965.2,5,5,5,555,Champions
15573.0,32,5,1188.42,4,4,4,444,Champions
15574.0,178,7,1059.44,3,4,3,343,Loyal Customers
15575.0,620,1,30.1,1,1,1,111,Lost Customers
15576.0,38,1,921.37,4,1,3,413,Recent Customers
15577.0,151,5,396.03000000000003,3,4,2,342,Loyal Customers
15578.0,162,1,127.1,3,1,1,311,Lost Customers
15579.0,69,7,1215.38,3,4,4,344,Loyal Customers
15580.0,377,14,1216.15,2,5,4,254,At Risk
15581.0,121,43,5486.79,3,5,5,355,Loyal Customers
15582.0,25,3,682.9100000000001,4,3,3,433,Loyal Customers
15583.0,376,1,95.96,2,1,1,211,Lost Customers
15584.0,24,7,1265.7,4,4,4,444,Champions
15585.0,177,1,455.3,3,1,2,312,Lost Customers
15586.0,591,4,1128.66,1,3,3,133,At Risk
15587.0,50,7,1522.0800000000002,4,4,4,444,Champions
15588.0,678,1,579.6,1,1,3,113,Lost Customers
15589.0,253,4,456.58,2,3,2,232,At Risk
15590.0,289,6,1466.41,2,4,4,244,At Risk
15591.0,583,3,217.9,1,3,1,131,At Risk
15592.0,47,1,388.58,4,1,2,412,Recent Customers
15593.0,71,1,199.8,3,1,1,311,Lost Customers
15594.0,16,6,1767.53,5,4,4,544,Champions
15595.0,488,1,357.6,1,1,2,112,Lost Customers
15596.0,101,16,2621.27,3,5,4,354,Loyal Customers
15597.0,30,3,554.52,4,3,2,432,Loyal Customers
15598.0,35,4,543.02,4,3,2,432,Loyal Customers
15599.0,27,3,1250.06,4,3,4,434,Loyal Customers
15600.0,428,5,1178.71,1,4,4,144,At Risk
15601.0,11,35,14150.84,5,5,5,555,Champions
15602.0,8,25,2883.42,5,5,5,555,Champions
15603.0,79,3,74.73,3,3,1,331,Loyal Customers
15604.0,52,1,216.39,4,1,1,411,Recent Customers
15605.0,36,10,1738.55,4,5,4,454,Champions
15606.0,57,19,4733.47,4,5,5,455,Champions
15607.0,337,13,1578.57,2,5,4,254,At Risk
15608.0,28,5,1785.98,4,4,4,444,Champions
15609.0,183,2,270.03000000000003,3,2,2,322,Lost Customers
15610.0,52,1,112.46000000000001,4,1,1,411,Recent Customers
15611.0,10,32,2858.37,5,5,5,555,Champions
15612.0,36,2,195.15,4,2,1,421,Recent Customers
15613.0,610,1,433.71999999999997,1,1,2,112,Lost Customers
15614.0,428,7,3008.86,1,4,5,145,At Risk
15615.0,10,54,21282.07,5,5,5,555,Champions
15616.0,438,1,317.11,1,1,2,112,Lost Customers
15617.0,396,3,828.5500000000001,2,3,3,233,At Risk
15618.0,33,5,747.031,4,4,3,443,Loyal Customers
15619.0,11,1,336.40000000000003,5,1,2,512,Recent Customers
15620.0,50,8,1909.93,4,4,4,444,Champions
15621.0,4,6,1158.77,5,4,3,543,Loyal Customers
15622.0,3,30,7318.08,5,5,5,555,Champions
15623.0,141,8,2437.05,3,4,4,344,Loyal Customers
15624.0,117,4,588.13,3,3,3,333,Loyal Customers
15625.0,100,14,3203.25,3,5,5,355,Loyal Customers
15626.0,75,4,1049.37,3,3,3,333,Loyal Customers
15627.0,457,2,566.9,1,2,2,122,Lost Customers
15628.0,5,21,5284.18,5,5,5,555,Champions
15629.0,450,4,2240.9,1,3,4,134,At Risk
15630.0,45,4,1475.45,4,3,4,434,Loyal Customers
15631.0,642,1,596.67,1,1,3,113,Lost Customers
15632.0,16,10,3147.31,5,5,5,555,Champions
15633.0,509,18,4156.91,1,5,5,155,At Risk
15634.0,17,2,554.65,5,2,2,522,Recent Customers
15635.0,396,1,100.35,2,1,1,211,Lost Customers
15636.0,90,4,1444.58,3,3,4,334,Loyal Customers
15637.0,53,5,797.59,4,4,3,443,Loyal Customers
15638.0,301,9,2137.2,2,4,4,244,At Risk
15639.0,134,5,1028.33,3,4,3,343,Loyal Customers
15640.0,4,34,23375.09,5,5,5,555,Champions
15641.0,105,12,5345.55,3,5,5,355,Loyal Customers
15642.0,730,1,105.78000000000002,1,1,1,111,Lost Customers
15643.0,179,6,647.4,3,4,3,343,Loyal Customers
15644.0,166,4,803.54,3,3,3,333,Loyal Customers
15645.0,19,4,1042.57,4,3,3,433,Loyal Customers
15646.0,158,6,762.3100000000001,3,4,3,343,Loyal Customers
15647.0,415,1,169.0,1,1,1,111,Lost Customers
15648.0,204,4,582.0500000000001,2,3,3,233,At Risk
15649.0,336,4,1660.35,2,3,4,234,At Risk
15650.0,515,3,539.03,1,3,2,132,At Risk
15651.0,37,5,1259.06,4,4,4,444,Champions
15652.0,91,6,1397.44,3,4,4,344,Loyal Customers
15653.0,93,2,877.4399999999999,3,2,3,323,Lost Customers
15654.0,9,2,922.53,5,2,3,523,Recent Customers
15655.0,233,2,511.32,2,2,2,222,Lost Customers
15656.0,45,4,748.5,4,3,3,433,Loyal Customers
15657.0,23,1,30.0,4,1,1,411,Recent Customers
15658.0,190,13,1964.14,3,5,4,354,Loyal Customers
15659.0,44,3,532.49,4,3,2,432,Loyal Customers
15660.0,25,18,2554.84,4,5,4,454,Champions
15661.0,317,8,1215.95,2,4,4,244,At Risk
15662.0,661,2,283.73,1,2,2,122,Lost Customers
15663.0,106,1,138.14,3,1,1,311,Lost Customers
15664.0,51,7,1212.35,4,4,4,444,Champions
15665.0,168,5,3987.07,3,4,5,345,Loyal Customers
15666.0,472,2,632.9399999999999,1,2,3,123,Lost Customers
15667.0,40,1,301.32,4,1,2,412,Recent Customers
15668.0,218,1,76.32000000000001,2,1,1,211,Lost Customers
15669.0,40,5,677.69,4,4,3,443,Loyal Customers
15670.0,297,3,315.2,2,3,2,232,At Risk
15671.0,19,10,2635.4900000000002,4,5,4,454,Champions
15672.0,725,1,45.300000000000004,1,1,1,111,Lost Customers
15673.0,88,10,6199.37,3,5,5,355,Loyal Customers
15674.0,73,18,6217.85,3,5,5,355,Loyal Customers
15675.0,81,4,542.04,3,3,2,332,Loyal Customers
15676.0,9,5,3324.09,5,4,5,545,Champions
15677.0,49,3,1305.63,4,3,4,434,Loyal Customers
15678.0,53,3,1825.94,4,3,4,434,Loyal Customers
15679.0,24,4,781.28,4,3,3,433,Loyal Customers
15680.0,9,12,3985.59,5,5,5,555,Champions
15681.0,18,16,2480.2,5,5,4,554,Champions
15682.0,599,3,316.99,1,3,2,132,At Risk
15683.0,117,2,524.54,3,2,2,322,Lost Customers
15684.0,547,6,147.8,1,4,1,141,At Risk
15685.0,450,1,55.980000000000004,1,1,1,111,Lost Customers
15686.0,420,1,90.0,1,1,1,111,Lost Customers
15687.0,9,11,2981.5,5,5,5,555,Champions
15688.0,419,1,190.57,1,1,1,111,Lost Customers
15689.0,120,3,521.03,3,3,2,332,Loyal Customers
15690.0,4,2,239.76,5,2,1,521,Recent Customers
15691.0,252,5,511.8,2,4,2,242,At Risk
15692.0,28,1,191.04,4,1,1,411,Recent Customers
15693.0,659,1,37.5,1,1,1,111,Lost Customers
15694.0,1,29,9734.13,5,5,5,555,Champions
15695.0,267,4,1131.04,2,3,3,233,At Risk
15696.0,33,21,3732.12,4,5,5,455,Champions
15697.0,690,1,246.75,1,1,1,111,Lost Customers
15698.0,624,1,46.2,1,1,1,111,Lost Customers
15699.0,18,1,309.65,5,1,2,512,Recent Customers
15700.0,172,3,664.03,3,3,3,333,Loyal Customers
15701.0,2,4,1529.0,5,3,4,534,Loyal Customers
15702.0,476,2,140.39000000000001,1,2,1,121,Lost Customers
15703.0,265,1,211.5,2,1,1,211,Lost Customers
15704.0,140,8,3660.88,3,4,5,345,Loyal Customers
15705.0,201,1,143.1,2,1,1,211,Lost Customers
15706.0,60,7,1001.8100000000001,3,4,3,343,Loyal Customers
15707.0,35,4,916.98,4,3,3,433,Loyal Customers
15708.0,41,14,3840.73,4,5,5,455,Champions
15709.0,284,2,327.85,2,2,2,222,Lost Customers
15710.0,417,1,898.87,1,1,3,113,Lost Customers
15711.0,557,2,420.25,1,2,2,122,Lost Customers
15712.0,9,13,3467.46,5,5,5,555,Champions
15713.0,143,6,814.84,3,4,3,343,Loyal Customers
15714.0,12,5,783.96,5,4,3,543,Loyal Customers
15715.0,556,5,658.02,1,4,3,143,At Risk
15716.0,146,11,2485.26,3,5,4,354,Loyal Customers
15717.0,234,5,607.0,2,4,3,243,At Risk
15718.0,540,1,293.79,1,1,2,112,Lost Customers
15719.0,33,39,10118.87,4,5,5,455,Champions
15720.0,24,2,739.22,4,2,3,423,Recent Customers
15721.0,12,1,471.40000000000003,5,1,2,512,Recent Customers
15722.0,36,15,5095.95,4,5,5,455,Champions
15723.0,365,4,930.7,2,3,3,233,At Risk
15724.0,201,5,299.8,2,4,2,242,At Risk
15725.0,15,1,415.25,5,1,2,512,Recent Customers
15726.0,390,1,321.91,2,1,2,212,Lost Customers
15727.0,17,15,9371.71,5,5,5,555,Champions
15728.0,49,3,409.80000000000007,4,3,2,432,Loyal Customers
15729.0,198,5,154.70000000000002,2,4,1,241,At Risk
15730.0,66,7,1708.18,3,4,4,344,Loyal Customers
15731.0,554,1,125.3,1,1,1,111,Lost Customers
15732.0,212,12,1499.42,2,5,4,254,At Risk
15733.0,283,1,162.3,2,1,1,211,Lost Customers
15734.0,115,4,2263.3,3,3,4,334,Loyal Customers
15735.0,421,1,327.68,1,1,2,112,Lost Customers
15736.0,430,3,1668.67,1,3,4,134,At Risk
15737.0,15,12,1121.21,5,5,3,553,Loyal Customers
15738.0,19,45,13015.42,4,5,5,455,Champions
15739.0,66,1,449.12,3,1,2,312,Lost Customers
15740.0,49,1,154.88,4,1,1,411,Recent Customers
15741.0,458,2,208.62,1,2,1,121,Lost Customers
15742.0,619,1,156.87,1,1,1,111,Lost Customers
15743.0,16,4,775.96,5,3,3,533,Loyal Customers
15744.0,78,1,34.8,3,1,1,311,Lost Customers
15745.0,9,6,1071.24,5,4,3,543,Loyal Customers
15746.0,134,2,182.96,3,2,1,321,Lost Customers
15747.0,13,10,2497.86,5,5,4,554,Champions
15748.0,40,3,609.8100000000001,4,3,3,433,Loyal Customers
15749.0,235,4,21535.9,2,3,5,235,At Risk
15750.0,3,24,6362.601000000001,5,5,5,555,Champions
15751.0,461,14,1318.84,1,5,4,154,At Risk
15752.0,40,10,3916.46,4,5,5,455,Champions
15753.0,305,1,79.2,2,1,1,211,Lost Customers
15754.0,51,12,3001.86,4,5,5,455,Champions
15755.0,1,20,5936.95,5,5,5,555,Champions
15756.0,61,4,528.01,3,3,2,332,Loyal Customers
15757.0,66,6,2940.36,3,4,5,345,Loyal Customers
15758.0,25,1,205.25,4,1,1,411,Recent Customers
15759.0,218,10,810.98,2,5,3,253,At Risk
15760.0,631,5,-5795.87,1,4,1,141,At Risk
15761.0,443,1,143.05,1,1,1,111,Lost Customers
15762.0,65,2,583.75,3,2,3,323,Lost Customers
15763.0,32,3,1048.67,4,3,3,433,Loyal Customers
15764.0,81,14,4453.28,3,5,5,355,Loyal Customers
15765.0,667,1,370.63,1,1,2,112,Lost Customers
15766.0,64,4,799.66,3,3,3,333,Loyal Customers
15767.0,641,2,-242.70000000000002,1,2,1,121,Lost Customers
15768.0,116,36,15267.26,3,5,5,355,Loyal Customers
15769.0,7,51,84177.58,5,5,5,555,Champions
15770.0,613,1,321.45,1,1,2,112,Lost Customers
15771.0,604,3,1006.54,1,3,3,133,At Risk
15772.0,418,1,280.88,1,1,2,112,Lost Customers
15773.0,6,2,774.52,5,2,3,523,Recent Customers
15774.0,69,7,1282.6,3,4,4,344,Loyal Customers
15775.0,245,2,150.5,2,2,1,221,Lost Customers
15776.0,133,1,241.62,3,1,1,311,Lost Customers
15777.0,241,9,1732.1599999999999,2,4,4,244,At Risk
15778.0,431,1,307.95,1,1,2,112,Lost Customers
15779.0,463,2,124.08000000000001,1,2,1,121,Lost Customers
15780.0,184,3,475.28000000000003,3,3,2,332,Loyal Customers
15781.0,25,4,333.56,4,3,2,432,Loyal Customers
15782.0,10,6,3985.65,5,4,5,545,Champions
15783.0,11,1,246.3,5,1,1,511,Recent Customers
15784.0,468,2,848.3299999999999,1,2,3,123,Lost Customers
15785.0,30,26,5825.33,4,5,5,455,Champions
15786.0,44,9,8379.65,4,4,5,445,Champions
15787.0,26,3,933.26,4,3,3,433,Loyal Customers
15788.0,501,2,215.53,1,2,1,121,Lost Customers
15789.0,358,7,1932.01,2,4,4,244,At Risk
15790.0,10,1,218.75,5,1,1,511,Recent Customers
15791.0,44,9,3541.79,4,4,5,445,Champions
15792.0,400,2,933.84,2,2,3,223,Lost Customers
15793.0,9,9,2382.92,5,4,4,544,Champions
15794.0,736,2,777.0,1,2,3,123,Lost Customers
15795.0,150,8,1979.8700000000001,3,4,4,344,Loyal Customers
15796.0,1,22,5015.75,5,5,5,555,Champions
15797.0,113,6,2821.08,3,4,5,345,Loyal Customers
15798.0,493,3,1535.37,1,3,4,134,At Risk
15799.0,76,4,1421.34,3,3,4,334,Loyal Customers
15800.0,107,7,1227.07,3,4,4,344,Loyal Customers
15801.0,46,4,1042.19,4,3,3,433,Loyal Customers
15802.0,143,3,-451.42,3,3,1,331,Loyal Customers
15803.0,51,4,1929.66,4,3,4,434,Loyal Customers
15804.0,1,19,3848.55,5,5,5,555,Champions
15805.0,23,40,9668.62,4,5,5,455,Champions
15806.0,46,3,784.58,4,3,3,433,Loyal Customers
15807.0,50,6,1807.57,4,4,4,444,Champions
15808.0,306,24,17038.95,2,5,5,255,At Risk
15809.0,36,9,862.88,4,4,3,443,Loyal Customers
15810.0,79,13,2724.8,3,5,4,354,Loyal Customers
15811.0,17,10,3438.85,5,5,5,555,Champions
15812.0,107,13,5186.17,3,5,5,355,Loyal Customers
15813.0,208,2,1303.9099999999999,2,2,4,224,Lost Customers
15814.0,3,8,2531.84,5,4,4,544,Champions
15815.0,64,5,2100.6,3,4,4,344,Loyal Customers
15816.0,542,3,93.3,1,3,1,131,At Risk
15817.0,421,3,2766.4,1,3,4,134,At Risk
15818.0,588,1,340.5,1,1,2,112,Lost Customers
15819.0,49,11,3911.28,4,5,5,455,Champions
15820.0,320,1,206.98,2,1,1,211,Lost Customers
15821.0,44,2,570.96,4,2,2,422,Recent Customers
15822.0,3,8,1777.91,5,4,4,544,Champions
15823.0,337,6,3018.86,2,4,5,245,At Risk
15824.0,453,2,890.94,1,2,3,123,Lost Customers
15825.0,172,1,532.94,3,1,2,312,Lost Customers
15826.0,51,6,2583.13,4,4,4,444,Champions
15827.0,73,42,3240.03,3,5,5,355,Loyal Customers
15828.0,375,1,1108.82,2,1,3,213,Lost Customers
15829.0,99,2,636.14,3,2,3,323,Lost Customers
15830.0,29,2,547.7,4,2,2,422,Recent Customers
15831.0,58,4,740.64,4,3,3,433,Loyal Customers
15832.0,254,1,836.79,2,1,3,213,Lost Customers
15833.0,738,1,80.4,1,1,1,111,Lost Customers
15834.0,70,9,3615.54,3,4,5,345,Loyal Customers
15835.0,44,4,954.09,4,3,3,433,Loyal Customers
15836.0,45,2,117.47,4,2,1,421,Recent Customers
15837.0,65,2,777.01,3,2,3,323,Lost Customers
15838.0,11,38,72727.41,5,5,5,555,Champions
15839.0,25,5,1020.74,4,4,3,443,Loyal Customers
15840.0,59,3,345.66,3,3,2,332,Loyal Customers
15841.0,64,12,2716.5,3,5,4,354,Loyal Customers
15842.0,388,3,528.75,2,3,2,232,At Risk
15843.0,304,1,118.95000000000002,2,1,1,211,Lost Customers
15844.0,46,1,130.73999999999998,4,1,1,411,Recent Customers
15845.0,18,14,4273.65,5,5,5,555,Champions
15846.0,385,1,107.01,2,1,1,211,Lost Customers
15847.0,38,5,822.57,4,4,3,443,Loyal Customers
15848.0,622,1,137.99,1,1,1,111,Lost Customers
15849.0,596,1,-5876.34,1,1,1,111,Lost Customers
15850.0,19,6,1006.75,4,4,3,443,Loyal Customers
15851.0,527,1,109.73,1,1,1,111,Lost Customers
15852.0,187,3,257.26,3,3,2,332,Loyal Customers
15853.0,52,1,110.8,4,1,1,411,Recent Customers
15854.0,4,21,5578.28,5,5,5,555,Champions
15855.0,137,6,1052.72,3,4,3,343,Loyal Customers
15856.0,4,58,31873.05,5,5,5,555,Champions
15857.0,19,2,570.48,4,2,2,422,Recent Customers
15858.0,16,15,3509.91,5,5,5,555,Champions
15859.0,432,1,438.46,1,1,2,112,Lost Customers
15860.0,41,17,2361.3,4,5,4,454,Champions
15861.0,12,15,4185.4,5,5,5,555,Champions
15862.0,8,13,2512.29,5,5,4,554,Champions
15863.0,26,5,355.1,4,4,2,442,Loyal Customers
15864.0,22,9,2014.22,4,4,4,444,Champions
15865.0,41,5,2241.42,4,4,4,444,Champions
15866.0,101,1,211.89,3,1,1,311,Lost Customers
15867.0,5,35,8834.2,5,5,5,555,Champions
15868.0,583,1,94.53,1,1,1,111,Lost Customers
15869.0,277,3,321.11,2,3,2,232,At Risk
15870.0,33,4,857.46,4,3,3,433,Loyal Customers
15871.0,437,1,33.099999999999994,1,1,1,111,Lost Customers
15872.0,15,4,729.25,5,3,3,533,Loyal Customers
15873.0,493,5,138.23999999999998,1,4,1,141,At Risk
15874.0,63,25,11135.0,3,5,5,355,Loyal Customers
15875.0,646,1,108.52,1,1,1,111,Lost Customers
15876.0,409,2,1449.1399999999999,2,2,4,224,Lost Customers
15877.0,2,3,437.83,5,3,2,532,Loyal Customers
15878.0,562,2,330.77,1,2,2,122,Lost Customers
15879.0,404,4,1137.8,2,3,3,233,At Risk
15880.0,369,2,299.03,2,2,2,222,Lost Customers
15881.0,312,8,438.24,2,4,2,242,At Risk
15882.0,199,10,1098.5900000000001,2,5,3,253,At Risk
15883.0,2,2,396.48,5,2,2,522,Recent Customers
15884.0,432,3,238.65000000000003,1,3,1,131,At Risk
15885.0,93,20,1737.57,3,5,4,354,Loyal Customers
15886.0,60,4,1052.8700000000001,3,3,3,333,Loyal Customers
15887.0,407,3,1027.15,2,3,3,233,At Risk
15888.0,80,4,402.12,3,3,2,332,Loyal Customers
15889.0,157,9,1417.15,3,4,4,344,Loyal Customers
15890.0,395,5,535.65,2,4,2,242,At Risk
15891.0,227,1,511.68,2,1,2,212,Lost Customers
15892.0,669,1,128.2,1,1,1,111,Lost Customers
15893.0,482,1,305.28000000000003,1,1,2,112,Lost Customers
15894.0,253,2,258.25,2,2,2,222,Lost Customers
